"","File_name","Treatment","Individual","Type","Nestbox","Age","Region","Mass","Tarsus","Head","Wing","Ad_F","AD_M","B1","B2","B3","S1U","S1V","S1B","S1G","S1Y","S1R","S2","S3","S4","S5","S6","S7","S8","S9","S10","H1","H2","H3","H4","H5","u","s","m","l","u.r","s.r","m.r","l.r","x","y","z","h.theta","h.phi","r.vec","r.max","r.achieved","lum","TypeAge","h.theta_s","h.phi_s","r.achieved_s","B1_s","H4_s","S9_s","S5_s","lum_s"
"1990","M2_DF_BRIG_092_K176668_P2","DF","K176668","Bright","92","A2","Maxilla",17,19.35,24.62,39.5,"0,050962434",NA,18185.5490795866,45.3504964578219,63.8906544502618,0.221897343227898,0.244498053521581,0.153992029526938,0.299142596997856,0.25503758619889,0.331987663591971,2.76518622688627,0.346987423929718,0.552314150368169,4107.66525255449,40.7852831631331,-0.801832904058384,0.899334877206148,0.615316761536644,0.496715378600575,620,370,343,0.346790854930357,306,0.17938887031363,0.135108428878461,0.320975284487385,0.364527416320523,-0.0706111296863696,-0.114891571121539,0.0709752844873851,0.114527416320524,0.140489864134759,0.0503158531222742,-0.0706111296863696,0.343913135018039,-0.441958392420726,0.165090940501321,0.359232054383428,0.459566284486156,0.482474912866509,"BrightA2",-0.531990421374244,-0.0760851954086233,0.467239248428353,1.15364831570602,0.514169650309666,0.609378944244131,1.75162785470922,1.43022524349193
"1991","M2_DF_BRIG_092_K176668_P3","DF","K176668","Bright","92","A2","Mandible",17,19.35,24.62,39.5,"0,050962434",NA,9839.57556863239,24.5375949342454,39.35078125,0.207172345416566,0.221425740091872,0.0924378907368284,0.337081325122548,0.2980250637552,0.369690358438728,5.45780599861304,0.396259981392605,0.671611087660029,3253.07697802833,32.14078125,-0.717275049660297,1.30985866121473,0.790571068859512,0.879715600139335,607,370,361,0.372391226499448,305,0.156800454877073,0.080492124327365,0.357194915370761,0.405512505424801,-0.0931995451229271,-0.169507875672635,0.107194915370761,0.155512505424801,0.199033522423413,0.0807463621711127,-0.0931995451229271,0.385403856985859,-0.409394976927826,0.234137722854008,0.345319829425198,0.67803150269054,0.282372232762817,"BrightA2",0.123190081129558,0.0662292499831448,1.66131620670367,-0.774408643545725,0.594063445430027,1.30862371303526,1.0581560574596,-0.491361763377092
"1992","M2_DF_BRIG_092_K176668_P4","DF","K176668","Bright","92","A2","Palate",17,19.35,24.62,39.5,"0,050962434",NA,10339.9724430248,25.7854674389646,32.6167703349282,0.272958811973932,0.30352863475838,0.213157320372951,0.250392859525393,0.205464851624895,0.270575102622142,1.72570984249339,0.204982009792289,0.413253588516753,966.25643619127,13.7162752854233,-0.56187666953457,0.531938205808771,0.332525180176357,0.219825372419637,321,322,377,-0.168234875855123,305,0.225650059340496,0.193334511262699,0.27702752082938,0.303987908567425,-0.0243499406595037,-0.056665488737301,0.0270275208293798,0.0539879085674249,0.0677610904255094,0.0200580108047602,-0.0243499406595037,0.287792920361125,-0.331829941866285,0.0747449582461539,0.329764023534098,0.226661954949204,0.242278172832738,"BrightA2",-1.4181854234293,0.405217798312268,-0.805758328341311,-0.658808746805842,-1.09312577921329,-0.518927326483117,-0.797527665809816,-0.876385215208641
"1993","M2_DF_BRIG_095_K176766_P1","DF","K176766","Bright","95","A2","Side",17.3,20.28,25.15,46,"0,046215921",NA,23306.6296763081,58.1212710132372,63.6349854712042,0.244461017083827,0.277738493185934,0.25178191993359,0.253024704945726,0.201846669740912,0.258325019461368,2.16862018748509,0.271294730698957,0.545440864864872,1164.423889465,34.2914490426328,-0.966224757793839,0.589998264745843,0.147235481143348,0.321809163791746,621,697,310,0.424640560671804,305,0.211480036192272,0.227363211164379,0.273037141867164,0.288119610776185,-0.0385199638077285,-0.0226367888356206,0.0230371418671638,0.0381196107761853,0.0372055444143886,0.0108157150403895,-0.0385199638077285,0.282904566166421,-0.782476120078034,0.0546353350749738,0.354591033286563,0.154079855230914,0.561038439719856,"BrightA2",-1.49537748483009,-1.56427649303774,-1.20247416974252,2.33670204460159,0.757123484940607,-1.25821216768832,-0.636720942766126,2.18467117263674
"1994","M2_DF_BRIG_095_K176766_P2","DF","K176766","Bright","95","A2","Maxilla",17.3,20.28,25.15,46,"0,046215921",NA,12664.9707652422,31.5834682424993,47.3254827225131,0.21611780966022,0.234426330895436,0.123186462020235,0.318263280035582,0.27401355721227,0.349142802060144,3.68720606405191,0.368402958703796,0.613874490291273,3498.92461453577,34.4904304090802,-0.70924284790393,1.09204062531262,0.707806942807209,0.67037588224115,621,375,362,0.360138515128415,515,0.168856886852305,0.107850623613768,0.340259915657512,0.383032573876415,-0.0811431131476945,-0.142149376386232,0.0902599156575117,0.133032573876415,0.168513841141856,0.0670466748694675,-0.0811431131476945,0.378669196084354,-0.420697742812957,0.198686627830698,0.34943281652332,0.568597505544928,0.34906781746637,"BrightA2",0.0168429677420637,0.0168318868998362,1.0631769902299,-0.121695947500134,0.555825109345557,0.978404256123283,1.25765376579513,0.149116259783154
"1995","M2_DF_BRIG_095_K176766_P3","DF","K176766","Bright","95","A2","Mandible",17.3,20.28,25.15,46,"0,046215921",NA,14874.9378800188,37.0946081795979,48.026257382199,0.234670227548644,0.260287116310605,0.181234376805046,0.287654792440528,0.239338426500256,0.303477473673262,2.07109291638653,0.320410414748693,0.496070631067973,2470.94389391837,24.837410082199,-0.1470954346263,0.66956927977095,0.490489180040694,0.332153655159703,621,369,516,0.337784879103601,307,0.188800343673349,0.16078744085249,0.312216391354671,0.338195824119491,-0.0611996563266507,-0.0892125591475104,0.0622163913546706,0.0881958241194906,0.108640003774066,0.044353102344335,-0.0611996563266507,0.387604627884036,-0.480727709909657,0.132345177630681,0.37087036538166,0.356850236590042,0.383554537675157,"BrightA2",0.157942481535646,-0.245521780396387,-0.0941813156593758,0.388842753559722,0.486063746236364,0.111331080569728,0.423479393042627,0.480292401094165
"1996","M2_DF_BRIG_095_K176766_P4","DF","K176766","Bright","95","A2","Palate",17.3,20.28,25.15,46,"0,046215921",NA,14816.19245195,36.948110852743,46.3243054545455,0.275535625499803,0.305913612806836,0.206300332496177,0.254634887943387,0.206239974417296,0.270677689779638,1.94124007144648,0.229180688665516,0.573789756756767,1487.863094257,22.4610511688312,-0.967336045436338,0.607907972841964,0.381284607689371,0.34881136786749,330,697,308,-0.136127516294345,307,0.232979189993895,0.183684383682852,0.281245809703143,0.302090616620111,-0.0170208100061053,-0.0663156163171479,0.0312458097031426,0.0520906166201106,0.0725087132653526,0.0271234207988324,-0.0170208100061053,0.357956124262037,-0.216419107308613,0.079264755273019,0.298816325908603,0.265262465268592,0.349662495531561,"BrightA2",-0.310237404960741,0.909606808606885,-0.594777466816119,0.375271594813099,-0.992924936437176,-0.324382752152552,-0.374260090758228,0.154826956125396
"1997","M2_DF_BRIG_095_K176767_P1","DF","K176767","Bright","95","A2","Side",16.2,19.18,24.8,44,"0,046215921",NA,22572.3856058217,56.290238418508,62.660024057971,0.253572098931573,0.289760293808388,0.261933442234643,0.249529158540549,0.196294254047923,0.24257902410827,2.78426539878894,0.248596380580221,0.992673108108121,467.149290452606,40.1549769151139,-0.970078885151207,0.713355957325473,0.0435606771143703,0.708129275345722,348,697,310,0.420374283264233,305,0.223194345270428,0.233130593773639,0.270063662589432,0.2736113983665,-0.0268056547295722,-0.0168694062263606,0.0200636625894324,0.0236113983665005,0.0247893289074559,0.0118034976919269,-0.0268056547295722,0.444388146315142,-0.773412900294592,0.0383715586199778,0.357868134607116,0.107222618918289,0.535835479176928,"BrightA2",1.05461172167277,-1.52466679370428,-1.45858425751413,2.1670796047469,0.743809260488543,-1.67186285325552,-1.20253758660171,1.94264702039237
"1998","M2_DF_BRIG_095_K176767_P2","DF","K176767","Bright","95","A2","Maxilla",16.2,19.18,24.8,44,"0,046215921",NA,15278.3338037552,38.1005830517587,54.0457305497382,0.227482311055657,0.248784109233128,0.134067004649624,0.315594633071819,0.262791824474309,0.33008437449702,3.57090444095502,0.350231361171241,0.729697189189196,3785.11569421176,38.9107048319164,-0.277770086589006,1.02126271346182,0.690444307766802,0.74521253143682,621,697,511,0.362737695366129,307,0.185941504786339,0.113002202332049,0.33673996145366,0.364316331427952,-0.0640584952136608,-0.136997797667951,0.0867399614536599,0.114316331427952,0.153897845359226,0.0693535242365212,-0.0640584952136608,0.423391419864851,-0.362698379846904,0.180549020875984,0.329474312633824,0.547991190671805,0.416411633732665,"BrightA2",0.723052155239917,0.270311045908491,0.950547959452365,0.482033837508517,0.563936646821971,0.909129315553248,1.48988892311666,0.79581925378218
"1999","M2_DF_BRIG_095_K176767_P3","DF","K176767","Bright","95","A2","Mandible",16.2,19.18,24.8,44,"0,046215921",NA,12292.963953798,30.655770458349,45.0241560846561,0.229446212193876,0.248937094318108,0.12741246226797,0.304709137582118,0.262461357522913,0.345198749149776,3.59209826065949,0.362845613088351,0.758378135135139,3204.77849950987,32.4899343519828,-0.653372585196649,1.05983095078709,0.701071185566418,0.803752620016414,642,697,370,0.279373445074546,305,0.181923142940169,0.111347584886822,0.328428887692252,0.378300384480758,-0.0680768570598314,-0.138652415113178,0.0784288876922517,0.128300384480758,0.16347453610315,0.0591175938577269,-0.0680768570598314,0.34699942770565,-0.373258246106657,0.186690311277292,0.336615685931077,0.554609660452713,0.328157597047211,"BrightA2",-0.483254735465691,0.224160435248634,0.986722881617916,-0.207635630959786,0.30377298805697,0.951529350242692,1.01896334478028,-0.0516846882471368
"2000","M2_DF_BRIG_095_K176767_P4","DF","K176767","Bright","95","A2","Palate",16.2,19.18,24.8,44,"0,046215921",NA,10552.4557951039,26.3153511099847,33.0279712162162,0.272935599019684,0.303024836031898,0.20596980317021,0.243973264278543,0.202459529219167,0.284158030655895,1.83853035227433,0.165256191733469,1.01674956756758,1211.7884444268,15.0636383590734,-0.00670010266507475,0.572427793044261,0.408416889584751,0.582015711041416,696,697,519,-0.194590003221183,305,0.231235809449492,0.186631221154188,0.271095739865862,0.311037229530457,-0.0187641905505078,-0.0633687788458119,0.0210957398658623,0.0610372295304575,0.0761828103645675,0.0157412678790776,-0.0187641905505078,0.203757493900535,-0.236688308214812,0.0800231401314664,0.315704127446489,0.253475115383248,0.243486232874416,"BrightA2",-2.74518987949236,0.821022732218185,-0.659204211782225,-0.60972160254837,-1.17537502081013,-0.216128030939002,-0.598286079997268,-0.864784208773329
"2001","M2_DF_BRIG_095_K176768_P1","DF","K176768","Bright","95","A2","Side",19.4,20.85,25.7,47,"0,046215921",NA,23779.3283315611,59.3000706522721,65.2818350724638,0.250943070826339,0.286632956251988,0.258104783858056,0.24993300386608,0.198091409161011,0.248608213649651,2.60347754972366,0.24602690431278,0.801121449275357,724.303276824227,40.2069750724638,-0.966356698830913,0.678025753261447,0.10595467827924,0.543180974098826,348,360,311,0.363129404479966,312,0.221365679779567,0.229993229443071,0.270419986360155,0.278221104417207,-0.0286343202204334,-0.0200067705569285,0.0204199863601552,0.0282211044172067,0.0295334212663434,0.0115349052392361,-0.0286343202204334,0.37235181100689,-0.734534516942385,0.0427223747591327,0.372999729260607,0.114537280881734,0.565295276862826,"BrightA2",-0.0829149379596757,-1.35475354963121,-1.41860412072205,2.4459031977916,0.565159095004147,-1.42291787960585,-0.993865127108965,2.2255496003522
"2002","M2_DF_BRIG_095_K176768_P2","DF","K176768","Bright","95","A2","Maxilla",19.4,20.85,25.7,47,"0,046215921",NA,14252.4781642355,35.5423395616846,53.3020119109948,0.222259971003261,0.240404063150897,0.113171433088108,0.320004155500354,0.273042610108763,0.351526899124688,4.44420484351211,0.368876801528789,0.58797927184467,4105.22931180725,41.308412653569,-0.316842176760831,1.16223110698375,0.759242823855361,0.68336779999953,618,373,514,0.33233593651611,307,0.177689241021727,0.0961257394644678,0.341444968738458,0.384740050775347,-0.0723107589782726,-0.153874260535532,0.0914449687384579,0.134740050775347,0.176739448794107,0.0714263222373918,-0.0723107589782726,0.384064604748641,-0.362562884954983,0.203880842975544,0.331245853377252,0.615497042142129,0.392583940099096,"BrightA2",0.102041932528038,0.270903209847847,1.31951828091589,0.245044335640631,0.469058653105871,1.18362757588354,1.74965116457862,0.567001796333857
"2003","M2_DF_BRIG_095_K176768_P3","DF","K176768","Bright","95","A2","Mandible",19.4,20.85,25.7,47,"0,046215921",NA,13709.0558147681,34.1871716079006,48.5119557068063,0.228993531341238,0.250984525686512,0.147997382727717,0.295142697125157,0.25232783200909,0.334792903664944,2.89088407869718,0.347511382230662,0.495641304230574,3150.39960841752,31.7309453355192,-0.676358700364971,0.928153568813694,0.638638374853956,0.460031245373081,622,376,366,0.28594497599361,305,0.18315183671738,0.130340789261255,0.318918062179924,0.367589311841441,-0.0668481632826201,-0.119659210738745,0.0689180621799239,0.117589311841441,0.145284455637657,0.0494642488869874,-0.0668481632826201,0.328155120031378,-0.410786456946003,0.167400603051913,0.349744499438081,0.478636842954979,0.359395706085955,"BrightA2",-0.780825430450021,0.0601479558663233,0.571474213775376,0.119504847487647,0.324281461672592,0.702429530908783,0.974836566468045,0.248295024252979
"2004","M2_DF_BRIG_095_K176768_P4","DF","K176768","Bright","95","A2","Palate",19.4,20.85,25.7,47,"0,046215921",NA,13350.808194234,33.2937860205337,40.5743642307692,0.268635660779371,0.29731792687676,0.191456324060219,0.265499653098884,0.21655283904224,0.281533441854999,1.98509767522311,0.26980452672247,0.576901859903366,1668.07754020166,20.1348842307693,-0.511838486274484,0.604764030691829,0.456147778077484,0.348889494108773,353,360,389,0.0196601527089238,307,0.226339158592548,0.168603531728146,0.291865262123356,0.313192047555951,-0.0236608414074521,-0.0813964682718543,0.0418652621233556,0.0631920475559507,0.0885420216111129,0.0360394454114712,-0.0236608414074521,0.386553798270854,-0.242633353132588,0.0984802855025197,0.302471002714785,0.325585873087417,0.323467000402539,"BrightA2",0.141348818148818,0.795040636743989,-0.265064609487424,0.0367437631156953,-0.506741832569527,-0.0256872104072187,-0.22802167461698,-0.0967285105597335
"2005","M2_DF_BRIG_095_K176769_P1","DF","K176769","Bright","95","A2","Side",16.7,19.9,24.64,45,"0,046215921",NA,16835.9946365218,41.9850240312265,46.4851482722513,0.245659301302744,0.278815082116035,0.246881990911405,0.255831404819014,0.203968825825703,0.259275037384071,2.90130915283915,0.273333711891325,0.590474396135264,942.033838782022,30.4630197008228,-0.968318297955169,0.725568709408522,0.161655625219604,0.42842974554264,618,360,311,0.402502165708717,312,0.214834801197545,0.221097047354508,0.274674648762937,0.289393502685011,-0.0351651988024553,-0.0289029526454922,0.0246746487629369,0.0393935026850106,0.041822866700129,0.0137386419280088,-0.0351651988024553,0.317390601125282,-0.674018983548139,0.0563426451975678,0.400556851065163,0.140660795209821,0.407668736870779,"BrightA2",-0.950808081308149,-1.09027777391085,-1.27581943955069,0.841879073636776,0.688033847444485,-1.20067743165493,-0.817183550005932,0.711861172843483
"2006","M2_DF_BRIG_095_K176769_P2","DF","K176769","Bright","95","A2","Maxilla",16.7,19.9,24.64,45,"0,046215921",NA,16202.4847129276,40.4051987853556,56.0687434375,0.235011989769501,0.256841006878457,0.145778781925665,0.30227796647678,0.254884521585693,0.323885346309571,2.92634535735966,0.341396386198228,0.6360573786408,3599.4968213403,36.9087549226485,-0.638998450350238,0.913465495336844,0.628983536888416,0.581016468442772,613,375,372,0.303126977630816,305,0.187460283291945,0.127072327976447,0.326008717627479,0.35945867110413,-0.0625397167080555,-0.122927672023553,0.0760087176274786,0.10945867110413,0.142306990963538,0.0585082906066495,-0.0625397167080555,0.390073952417424,-0.386061053344649,0.166089481643879,0.337778872140474,0.491710688094211,0.429593949751227,"BrightA2",0.196935615708749,0.168207323944022,0.642932624249724,0.695527876219522,0.377903156766191,0.663907824686222,1.33926498266418,0.922409098398873
"2007","M2_DF_BRIG_095_K176769_P3","DF","K176769","Bright","95","A2","Mandible",16.7,19.9,24.64,45,"0,046215921",NA,12139.0861580051,30.2720353067459,46.5886871875,0.223798604906646,0.239084525042073,0.090311084404185,0.337462188462879,0.286620257258483,0.355219980687962,6.08725981383541,0.380535488819839,0.730735299000976,3843.14057641367,38.9352127815594,-0.643799942504946,1.28617756906761,0.812963660160042,0.939855350500971,613,376,373,0.346268459834234,307,0.174796343615139,0.0756186247850314,0.358216163162688,0.391368868437142,-0.075203656384861,-0.174381375214969,0.108216163162688,0.141368868437142,0.193356745776783,0.0881920665096107,-0.075203656384861,0.427923891313808,-0.340115257150392,0.225433497214313,0.323190330584917,0.697525500859874,0.344789651523754,"BrightA2",0.794624467811749,0.369007835944816,1.76786558893479,-0.243183929149736,0.512539356520027,1.39796760743511,1.53697430978203,0.108033011501319
"2008","M2_DF_BRIG_095_K176769_P4","DF","K176769","Bright","95","A2","Palate",16.7,19.9,24.64,45,"0,046215921",NA,11707.677963966,29.1962043989178,38.3360442307692,0.281163882401274,0.30916323310745,0.180216428658823,0.270409597720331,0.218928427552355,0.275256781485963,2.31231283376333,0.282601219669758,0.677999850851265,1514.22324207653,21.7569535164835,-0.069789529650775,0.745198013385945,0.479168224477011,0.505244141930329,353,376,513,-0.044871589823346,307,0.237155269675129,0.156582277401558,0.297103384101219,0.309159068822094,-0.0128447303248714,-0.0934177225984418,0.0471033841012188,0.0591590688220944,0.0934338213928429,0.0454193855145951,-0.0128447303248714,0.452476333403121,-0.123015396594872,0.104679447159945,0.280138083674744,0.373670890393767,0.284609882927711,"BrightA2",1.1823323837706,1.31781636176809,-0.00224377386101233,-0.342846307625248,-0.708132886707891,0.0661617544827043,-0.35286965090658,-0.469873597998445
