"","File_name","Treatment","Individual","Type","Nestbox","Age","Region","Mass","Tarsus","Head","Wing","Ad_F","AD_M","B1","B2","B3","S1U","S1V","S1B","S1G","S1Y","S1R","S2","S3","S4","S5","S6","S7","S8","S9","S10","H1","H2","H3","H4","H5","u","s","m","l","u.r","s.r","m.r","l.r","x","y","z","h.theta","h.phi","r.vec","r.max","r.achieved","lum","TypeAge","h.theta_s","h.phi_s","r.achieved_s","B1_s","H4_s","S9_s","S5_s","lum_s"
"223","M1_BF_BRIG_083_K176544_P3","BF","K176544","Bright","83","A1","Mandible",11.1,16.6,19.45,24,"NA","0.049257304",14228.6277288194,35.482862166632,49.9023821989529,0.223898989120327,0.245492652221468,0.140099874803903,0.312511001885444,0.262130917356928,0.330525450167882,3.18153536493165,0.349825882736576,0.51373786407768,3430.06455024414,34.2173821989529,-0.661083660344805,0.964335459700623,0.663381664288583,0.495415639320965,614,375,372,0.370919525155377,303,0.0557924201464784,0.130734829898223,0.352076577389047,0.461396172566252,-0.194207579853522,-0.119265170101777,0.102076577389047,0.211396172566252,0.202487891800063,0.0396058117720365,-0.194207579853522,0.193157333257962,-0.755154347002109,0.283348814580753,0.36474994281179,0.776830319414087,0.0189361515788065,"BrightA1",-0.271178210788436,-0.453571836194731,0.931933999053371,0.239534493328666,0.589470550934561,0.801152443709855,1.20177596596279,1.17397025846494
"224","M1_BF_BRIG_083_K176544_P4","BF","K176544","Bright","83","A1","Palate",11.1,16.6,19.45,24,"NA","0.049257304",9413.55150311305,23.4751907808305,32.65,0.293638066822621,0.324891574132808,0.215318740900617,0.238885181821295,0.193211358116404,0.259291021884465,1.904417131092,0.22227415118756,0.427632850241537,861.364710550726,15.5056467661691,0.494578416087873,0.660512066160962,0.317049355357069,0.282456657471339,321,360,607,-0.530665794259918,303,0.0802277223439777,0.224599104696076,0.300283840952349,0.394889332007597,-0.169772277656022,-0.0254008953039235,0.0502838409523488,0.144889332007597,0.104281041273946,-0.00668949701176189,-0.169772277656022,-0.0640609608872736,-1.01905532734043,0.199353733850065,0.293560492623504,0.679089110624089,0.0103930364178693,"BrightA1",-1.42991814484857,-1.19872252895872,0.344701038228527,-0.872827199901696,-2.22420239121362,-0.580674108704446,-0.88264403782755,0.0821633267275328
"225","M1_BF_BRIG_083_K176545_P1","BF","K176545","Bright","83","A1","Side",10.6,15.32,19.85,24,"NA","0.049257304",25787.2276974557,64.3073009911614,72.52495215311,0.257790251925965,0.293350552857681,0.267341003077398,0.244124786743535,0.192341970087137,0.238279268449915,2.02123926054772,0.207605923617917,0.746066518023042,237.201956880663,36.6435235816815,-0.970318111067648,0.56981902547454,-0.00860381160132576,0.425122896239073,330,344,308,-0.0883827902249018,303,0.0774383131678949,0.271680529427378,0.293306539819907,0.357574617584821,-0.172561686832105,0.0216805294273779,0.0433065398199065,0.107574617584821,0.0525991719768426,-0.0150762475014138,-0.172561686832105,-0.279141610194708,-1.26373761289065,0.181029008431563,0.262267093807005,0.69024674732842,0.0295197177424336,"BrightA1",-2.39883265469827,-1.8896073235172,0.411736550872634,2.90976093000331,-0.843922905260591,-1.87999323480395,-1.38913269378745,2.5265460674374
"226","M1_BF_BRIG_083_K176545_P2","BF","K176545","Bright","83","A1","Maxilla",10.6,15.32,19.85,24,"NA","0.049257304",14900.4670535398,37.1582719539645,47.1279581151832,0.252230591466863,0.277570890758068,0.168132013895643,0.289535762223659,0.238209118835501,0.297152311014505,2.29832796268214,0.31604153797791,0.565752427184471,2501.62849781761,26.6226347320987,-0.575143587469801,0.716465899304508,0.532988432996265,0.40534232152643,616,375,381,0.237359553468737,303,0.0649886140896704,0.162891550707132,0.339678862824732,0.432440972378466,-0.18501138591033,-0.0871084492928682,0.0896788628247319,0.182440972378466,0.165064635889268,0.0297073952617415,-0.18501138591033,0.178068062053782,-0.834390390233448,0.249715991219935,0.337433274702572,0.740045543641318,0.0186791197602886,"BrightA1",-0.339153706770361,-0.67730269323822,0.710929644209218,0.394740411946309,0.172655779890497,0.2808982698769,0.448378994462617,1.14112168790861
"227","M1_BF_BRIG_083_K176545_P3","BF","K176545","Bright","83","A1","Mandible",10.6,15.32,19.85,24,"NA","0.049257304",13085.7952744465,32.6329059213129,46.3711256544503,0.230027263291282,0.25123340037658,0.133987855359677,0.30969793517967,0.260488938673927,0.333346211892251,3.47315603107177,0.350606991332962,0.6454854368932,3222.66763830077,33.0198321221119,-0.264184105201284,1.01185693366481,0.684849229993646,0.653138914900043,616,374,513,0.323224350835965,302,0.0566245661853555,0.125206073934557,0.350888913525192,0.467280446354896,-0.193375433814645,-0.124793926065443,0.100888913525192,0.217280446354896,0.209476916628153,0.0386403120676966,-0.193375433814645,0.182410509209364,-0.737118421934238,0.287693779424806,0.371936824845819,0.773501735258578,0.0172861844660922,"BrightA1",-0.319591463161523,-0.402645606054419,0.911935736772884,-0.0244785740529132,0.440623161160511,0.886805591111764,1.03347982435105,0.963105076752627
"228","M1_BF_BRIG_083_K176545_P4","BF","K176545","Bright","83","A1","Palate",10.6,15.32,19.85,24,"NA","0.049257304",7459.05015300044,18.601122576061,26.7855502392344,0.295249787598607,0.323738348011782,0.190492286602449,0.245970483118655,0.202626548120977,0.275173142535309,2.2709241406727,0.221287211911841,0.449734299516894,938.193243995797,14.9905502392344,0.083334987749481,0.805894922628315,0.433649075992268,0.362438588512467,319,360,534,-0.355766726470417,304,0.0775694101772186,0.19802944994904,0.308815867257973,0.415585272615768,-0.172430589822781,-0.0519705500509597,0.0588158672579734,0.165585272615768,0.133225189026226,0.00142022819537879,-0.172430589822781,0.0106599540946717,-0.912940623139355,0.217906577105495,0.315933758229111,0.689722359291126,0.00834292548185655,"BrightA1",-1.09330869649337,-0.899097096546504,0.408586007273128,-1.32434911343347,-1.6783763179082,-0.115454474778613,-0.820300073188266,-0.179840086383877
"229","M1_BF_BRIG_083_K176546_P1","BF","K176546","Bright","83","A1","Side",11.9,16.43,20.36,24.5,"NA","0.049257304",20759.683776678,51.7697849792469,60.7110576923077,0.270118293378745,0.308081179010069,0.268849564874216,0.242099082718949,0.188779816176912,0.226489354551738,2.11384219376833,0.219487205743505,0.67251207729467,335.973197144547,31.9903434065934,-0.970710952023258,0.617934639276897,-0.0598279005066899,0.415568507892439,331,360,308,-1.89455866633993,303,0.0834914531004055,0.272467221676303,0.295902021737448,0.348139303485843,-0.166508546899594,0.0224672216763033,0.0459020217374478,0.0981393034858433,0.0463394970518795,-0.0101832150580283,-0.166508546899594,-0.216314110258514,-1.29321125729074,0.173136197967247,0.259950917221758,0.666034187598378,0.0233658107425394,"BrightA1",-2.11580172419951,-1.97282909296591,0.266266556021537,1.74831570954143,-6.48064755233166,-2.08437152798439,-1.30898290523536,1.74007904771684
"230","M1_BF_BRIG_083_K176546_P2","BF","K176546","Bright","83","A1","Maxilla",11.9,16.43,20.36,24.5,"NA","0.049257304",18027.8892245696,44.9573297370813,58.7660209424084,0.244173213533504,0.269438332820967,0.170279448463662,0.284174435514512,0.236607253044479,0.308529016529517,2.34122468825363,0.321176392495319,0.581699029126227,3213.27756785318,33.6654736787268,-0.612191141954249,0.748831700539348,0.552291944234001,0.43559467318268,616,373,376,0.24031589272156,306,0.063112287574888,0.164902393660643,0.330609762177724,0.441375556586745,-0.186887712425112,-0.0850976063393574,0.0806097621777244,0.191375556586745,0.169304544185578,0.0194247798104367,-0.186887712425112,0.114233279574553,-0.831467827521244,0.252919686477865,0.338331080192354,0.747550849700448,0.0225364017915208,"BrightA1",-0.626722333591902,-0.66905054644114,0.756021813147593,1.11722629971698,0.181881941391078,0.357917085896188,1.02586007432206,1.63408089307323
"231","M1_BF_BRIG_083_K176546_P3","BF","K176546","Bright","83","A1","Mandible",11.9,16.43,20.36,24.5,"NA","0.049257304",15502.6544581989,38.6599861800472,50.7276178010471,0.235155226698977,0.261085636056638,0.168657662724701,0.294102661162397,0.241799684278393,0.309490953798661,2.66967389374731,0.325141898257542,0.521879943168372,2914.73750811417,31.7261892296186,-0.609891044430318,0.820646677985435,0.575242322473493,0.428279041668352,620,397,381,0.339097560190066,303,0.063064262367957,0.159134481784356,0.338534843346253,0.439266412501434,-0.186935737632043,-0.090865518215644,0.0885348433462533,0.189266412501434,0.171545072729382,0.0278136182892731,-0.186935737632043,0.160737171327399,-0.821838176854223,0.255237691856251,0.341344163359832,0.747742950528172,0.0198320478333551,"BrightA1",-0.417227450491534,-0.641860269025699,0.757175962346665,0.533855593033671,0.490160369345812,0.449486486790728,0.78360410387476,1.28846546570576
"232","M1_BF_BRIG_083_K176546_P4","BF","K176546","Bright","83","A1","Palate",11.9,16.43,20.36,24.5,"NA","0.049257304",5010.49444984005,12.4949986280301,17.97,0.287934988137358,0.313776734234628,0.168427330170087,0.258887480486556,0.215867463999066,0.291479973728797,2.63380637785668,0.223630774042956,0.341459330143547,789.792106315097,11.147175,-0.0523495701352187,0.892130950298267,0.528329855403312,0.304626436689172,321,322,519,-0.16778519823122,303,0.0722044822588786,0.172081530006596,0.320402599217588,0.435311388516937,-0.177795517741121,-0.0779184699934037,0.0704025992175884,0.185311388516937,0.161194709603836,0.0118130248502132,-0.177795517741121,0.0731534253871192,-0.832997602889062,0.240280103398534,0.337860181251016,0.711182070964486,0.00579391534669443,"BrightA1",-0.811782528048636,-0.673370019501231,0.537516784581913,-1.89000569710195,-1.09172242255273,0.262311074722383,-0.940722979433246,-0.505602631101067
"233","M1_BF_BRIG_083_K176547_P1","BF","K176547","Bright","83","A1","Side",10.5,14.73,20.03,22,"NA","0.049257304",18694.616061423,46.6199901781122,51.1022836538462,0.253042534461356,0.289413748479398,0.266468255452191,0.249753377641908,0.196005641595699,0.238344769790843,2.21866889274281,0.204650809064023,0.530217391304326,258.12605697099,28.0694265109891,-0.973236072711557,0.602089927598643,0.00220426393471425,0.319238550741963,331,360,308,0.741885275023747,302,0.0776397445619904,0.266802153759695,0.298487956169505,0.35707014550881,-0.17236025543801,0.0168021537596948,0.0484879561695049,0.10707014550881,0.0552776299727735,-0.00950930879363149,-0.17236025543801,-0.170360683643782,-1.25618393494158,0.181257002578646,0.262904290374292,0.689441021752038,0.0216696065078205,"BrightA1",-1.90878662559488,-1.868278761761,0.406895720462528,1.27125114966742,1.74718271681728,-1.83687024173906,-1.37215343754442,1.52330477905472
"234","M1_BF_BRIG_083_K176547_P2","BF","K176547","Bright","83","A1","Maxilla",10.5,14.73,20.03,22,"NA","0.049257304",12602.8043298223,31.4284397252428,40.444109947644,0.251076770817037,0.277168407146311,0.176249785887696,0.276756607188218,0.23104502969964,0.302943928634528,2.172624623024,0.315706200130765,0.447038834951456,2055.04294559555,21.8287865645594,-0.603986330486003,0.694555210357036,0.517091186183777,0.310493152047473,622,374,375,0.171735172186283,302,0.064672501301058,0.172765852283933,0.325436467340571,0.437125179074438,-0.185327498698942,-0.077234147716067,0.0754364673405708,0.187125179074438,0.161886364845602,0.0144892908727312,-0.185327498698942,0.0892649959371681,-0.850830827857164,0.246502366006747,0.332522652786651,0.741309994795768,0.015456630508934,"BrightA1",-0.739201686709927,-0.723723905728411,0.718526515625464,-0.136057415133107,-0.0321451878974485,0.217470061796772,0.0859887127835708,0.729288763290479
"235","M1_BF_BRIG_083_K176547_P3","BF","K176547","Bright","83","A1","Mandible",10.5,14.73,20.03,22,"NA","0.049257304",14169.4689888946,35.3353341368943,44.6198429319372,0.263824264859613,0.288544129163918,0.162321124713979,0.286048361555316,0.236886633069591,0.294672750232283,2.36644164301539,0.313901734563538,0.727548543689331,2367.36670009131,25.7645954071847,-0.136311484584264,0.729145373505422,0.543856274876037,0.530488654631683,614,375,514,0.140984011553565,306,0.0660674105248592,0.159116267394967,0.339947187213572,0.434869134866602,-0.183932589475141,-0.0908837326050331,0.0899471872135718,0.184869134866602,0.168863455103705,0.030373408391522,-0.183932589475141,0.177966663679492,-0.820149413997955,0.251532518529732,0.341881391502574,0.735730357900563,0.0175230301555389,"BrightA1",-0.339610495218978,-0.637091878962695,0.685003841465186,0.225867852754877,-0.128113596819684,0.324259723860909,0.33942972269447,0.99337386754131
"236","M1_BF_BRIG_083_K176547_P4","BF","K176547","Bright","83","A1","Palate",10.5,14.73,20.03,22,"NA","0.049257304",6826.17660157353,17.0228842932008,24.6044736842105,0.297260191130183,0.327361777720714,0.201905376483744,0.238235601265124,0.196783607979817,0.269565436247578,2.15464343511183,0.224880373437716,0.36345410628018,779.575630547298,13.1851950772454,0.425915651711013,0.774557052150776,0.380102910338115,0.281515941152471,320,360,598,-0.479141426150999,305,0.0791200280129965,0.211298243095,0.300002352635349,0.409579376256654,-0.170879971987003,-0.038701756905,0.050002352635349,0.159579376256654,0.121421900466724,-0.00737968954488424,-0.170879971987003,-0.0607025837463794,-0.952141945816043,0.209756293247686,0.306876649745178,0.683519887948014,0.00750642539254277,"BrightA1",-1.41478902769257,-1.00978593412623,0.371321319672706,-1.47055329842801,-2.06340483019813,-0.329097590285676,-0.949013331668866,-0.286744485857237
"237","M1_BF_BRIG_083_K176548_P1","BF","K176548","Bright","83","A1","Side",12.1,15.92,19.5,25,"NA","0.049257304",21015.1231724164,52.4067909536569,58.9340384615385,0.260856547818977,0.297155803167407,0.272327722280735,0.243176528731875,0.190032867887749,0.231197061004142,1.90109801488834,0.214899970358133,0.47262162162162,111.018957739685,27.9340384615385,-0.969462503247117,0.533023258116309,-0.0743671610650062,0.25191831661297,332,698,308,-2.15699079630717,305,0.0789900528340048,0.277185619971269,0.293299198565973,0.350525128628754,-0.171009947165995,0.0271856199712686,0.0432991985659731,0.100525128628754,0.0449110935493169,-0.0145354112568006,-0.171009947165995,-0.313009092768312,-1.30146826048257,0.177405429832112,0.259349576986753,0.684039788663981,0.0239490612565487,"BrightA1",-2.55140191364049,-1.99614356357022,0.374444903272211,1.8073264054146,-7.29964733786278,-2.14238152524376,-1.4915262718472,1.8146182459061
